time/s	Ewe/V	<I>/mA	cycle number	
4.540128831625031E+005	1.5492407E+000	1.619952296820639E-001	6.000000000000000E+000
4.540328831476029E+005	1.5502561E+000	1.622992904532089E-001	6.000000000000000E+000
4.540528819327019E+005	1.5512936E+000	1.626002895268481E-001	6.000000000000000E+000
4.540728816178003E+005	1.5522877E+000	1.628622143199709E-001	6.000000000000000E+000
4.540928813028992E+005	1.5532650E+000	1.630637113047269E-001	6.000000000000000E+000
4.541128810879975E+005	1.5542952E+000	1.632629007614799E-001	6.000000000000000E+000
4.541328808730962E+005	1.5553082E+000	1.634760186611709E-001	6.000000000000000E+000
4.541528804581948E+005	1.5563132E+000	1.636017300955337E-001	6.000000000000000E+000
4.541728790432932E+005	1.5572777E+000	1.637288650586557E-001	6.000000000000000E+000
4.541928788283914E+005	1.5582578E+000	1.638670950636700E-001	6.000000000000000E+000
4.542128785134905E+005	1.5593092E+000	1.639648125693327E-001	6.000000000000000E+000
4.542328783985893E+005	1.5602632E+000	1.641124832052316E-001	6.000000000000000E+000
4.542528783836884E+005	1.5612912E+000	1.641339297705535E-001	6.000000000000000E+000
4.542728781687873E+005	1.5622004E+000	1.641968126199753E-001	6.000000000000000E+000
4.542928765538867E+005	1.5632613E+000	1.643178819389508E-001	6.000000000000000E+000
4.543128763389853E+005	1.5642653E+000	1.644165791204648E-001	6.000000000000000E+000
4.543328761240842E+005	1.5652972E+000	1.645684075538102E-001	6.000000000000000E+000
4.543528758091831E+005	1.5662524E+000	1.646716350992246E-001	6.000000000000000E+000
4.543728754942819E+005	1.5672803E+000	1.648144552733604E-001	6.000000000000000E+000
4.543928740793802E+005	1.5682658E+000	1.649224075414866E-001	6.000000000000000E+000
4.544128738644790E+005	1.5692964E+000	1.650461292455865E-001	6.000000000000000E+000
4.544328736495780E+005	1.5702649E+000	1.651634126829283E-001	6.000000000000000E+000
4.544528736346768E+005	1.5712665E+000	1.652859428865874E-001	6.000000000000000E+000
4.544728734197756E+005	1.5722775E+000	1.654241204210396E-001	6.000000000000000E+000
4.544928731048746E+005	1.5732495E+000	1.655821493175652E-001	6.000000000000000E+000
4.545128727899734E+005	1.5742594E+000	1.656246835762314E-001	6.000000000000000E+000
4.545328713750732E+005	1.5752312E+000	1.658127647621011E-001	6.000000000000000E+000
4.545528711601717E+005	1.5762244E+000	1.660449002816877E-001	6.000000000000000E+000
4.545728707452710E+005	1.5772928E+000	1.662881774969858E-001	6.000000000000000E+000
4.545928705303692E+005	1.5782329E+000	1.664808945094727E-001	6.000000000000000E+000
4.546128703154684E+005	1.5792702E+000	1.667651063272431E-001	6.000000000000000E+000
4.546328691005665E+005	1.5802720E+000	1.671665003330258E-001	6.000000000000000E+000
4.546528688856647E+005	1.5813458E+000	1.676163018751855E-001	6.000000000000000E+000
4.546728686707634E+005	1.5822983E+000	1.678844987677975E-001	6.000000000000000E+000
4.546928684558622E+005	1.5833129E+000	1.681694410709660E-001	6.000000000000000E+000
4.547128680409607E+005	1.5842812E+000	1.685417305008181E-001	6.000000000000000E+000
4.547328666260596E+005	1.5853136E+000	1.689137221688294E-001	6.000000000000000E+000
4.547528664111588E+005	1.5862857E+000	1.692628864720080E-001	6.000000000000000E+000
4.547728661962580E+005	1.5872923E+000	1.695826970899130E-001	6.000000000000000E+000
4.547928657813575E+005	1.5882825E+000	1.700558799526374E-001	6.000000000000000E+000
4.548128655664567E+005	1.5892901E+000	1.705365442468014E-001	6.000000000000000E+000
4.548328655515555E+005	1.5902675E+000	1.710786692771071E-001	6.000000000000000E+000
4.548528653366547E+005	1.5913061E+000	1.716531399009309E-001	6.000000000000000E+000
4.548728639217559E+005	1.5923374E+000	1.722923247658950E-001	6.000000000000000E+000
4.548928637068551E+005	1.5932934E+000	1.729455593626884E-001	6.000000000000000E+000
4.549128634919543E+005	1.5942842E+000	1.736508925781775E-001	6.000000000000000E+000
4.549328630770538E+005	1.5953008E+000	1.744475352719659E-001	6.000000000000000E+000
4.549528628621530E+005	1.5962831E+000	1.753126113221046E-001	6.000000000000000E+000
4.549728614472542E+005	1.5973057E+000	1.762014592530381E-001	6.000000000000000E+000
4.549928610323537E+005	1.5983119E+000	1.771916315806139E-001	6.000000000000000E+000
4.550128608174529E+005	1.5993024E+000	1.782311529130620E-001	6.000000000000000E+000
4.550328608025517E+005	1.6002958E+000	1.792631299455109E-001	6.000000000000000E+000
4.550528607876506E+005	1.6013076E+000	1.805129299711772E-001	6.000000000000000E+000
4.550728603727501E+005	1.6022766E+000	1.818041834211626E-001	6.000000000000000E+000
4.550928589578513E+005	1.6032611E+000	1.832047428874704E-001	6.000000000000000E+000
4.551128587429505E+005	1.6042572E+000	1.846072573737567E-001	6.000000000000000E+000
4.551328583280500E+005	1.6053386E+000	1.861094415703306E-001	6.000000000000000E+000
4.551528581131492E+005	1.6063102E+000	1.877391354862672E-001	6.000000000000000E+000
4.551728578982484E+005	1.6072918E+000	1.893118580948037E-001	6.000000000000000E+000
4.551928576833475E+005	1.6083251E+000	1.909575600030623E-001	6.000000000000000E+000
4.552128560684491E+005	1.6092988E+000	1.926948785140365E-001	6.000000000000000E+000
4.552328560535479E+005	1.6103294E+000	1.944235262805008E-001	6.000000000000000E+000
4.552528560386468E+005	1.6113116E+000	1.961891449426920E-001	6.000000000000000E+000
4.552728556237463E+005	1.6122826E+000	1.979311382330309E-001	6.000000000000000E+000
4.552928554088455E+005	1.6132680E+000	1.996761241392933E-001	6.000000000000000E+000
4.553128539939467E+005	1.6143003E+000	2.015154621099460E-001	6.000000000000000E+000
4.553328537790459E+005	1.6153148E+000	2.033603503729913E-001	6.000000000000000E+000
4.553528533641454E+005	1.6162865E+000	2.052481298503799E-001	6.000000000000000E+000
4.553728531492446E+005	1.6172884E+000	2.070802513558103E-001	6.000000000000000E+000
4.553928529343437E+005	1.6183214E+000	2.088918052844013E-001	6.000000000000000E+000
4.554128525194433E+005	1.6192883E+000	2.105926656900809E-001	6.000000000000000E+000
4.554328525045421E+005	1.6203140E+000	2.123308154549017E-001	6.000000000000000E+000
4.554528512896425E+005	1.6213219E+000	2.140064660394507E-001	6.000000000000000E+000
4.554728509747409E+005	1.6222993E+000	2.156389217889706E-001	6.000000000000000E+000
4.554928506598398E+005	1.6232561E+000	2.171734832571650E-001	6.000000000000000E+000
4.555128504449385E+005	1.6242778E+000	2.186364870732187E-001	6.000000000000000E+000
4.555328502300368E+005	1.6252570E+000	2.199232223169556E-001	6.000000000000000E+000
4.555528486151346E+005	1.6262988E+000	2.211910935810261E-001	6.000000000000000E+000
4.555728484002333E+005	1.6272762E+000	2.224436501289686E-001	6.000000000000000E+000
4.555928481853320E+005	1.6282979E+000	2.235011477512154E-001	6.000000000000000E+000
4.556128479704307E+005	1.6292869E+000	2.244382685867738E-001	6.000000000000000E+000
4.556328477555295E+005	1.6303010E+000	2.254265448409738E-001	6.000000000000000E+000
4.556528465406287E+005	1.6313226E+000	2.262862443057621E-001	6.000000000000000E+000
4.556728463257276E+005	1.6322743E+000	2.270002698312170E-001	6.000000000000000E+000
4.556928459108267E+005	1.6332738E+000	2.276834382283066E-001	6.000000000000000E+000
4.557128456959254E+005	1.6342862E+000	2.282741588382757E-001	6.000000000000000E+000
4.557328454810244E+005	1.6352907E+000	2.288285168356943E-001	6.000000000000000E+000
4.557528452661231E+005	1.6362702E+000	2.292282462354338E-001	6.000000000000000E+000
4.557728448512221E+005	1.6372832E+000	2.295835703482330E-001	6.000000000000000E+000
4.557928434363207E+005	1.6382625E+000	2.296961288982344E-001	6.000000000000000E+000
4.558128432214193E+005	1.6392885E+000	2.298619642889568E-001	6.000000000000000E+000
4.558328430065181E+005	1.6402700E+000	2.300046514771292E-001	6.000000000000000E+000
4.558528429916170E+005	1.6412556E+000	2.300627338370891E-001	6.000000000000000E+000
4.558728427767158E+005	1.6422580E+000	2.300336671699931E-001	6.000000000000000E+000
4.558928413618149E+005	1.6432765E+000	2.299765817980026E-001	6.000000000000000E+000
4.559128409469139E+005	1.6442422E+000	2.298297882155940E-001	6.000000000000000E+000
4.559328407320131E+005	1.6452670E+000	2.296294261396400E-001	6.000000000000000E+000
4.559528405171118E+005	1.6462464E+000	2.293893826170105E-001	6.000000000000000E+000
4.559728401022111E+005	1.6473125E+000	2.291171050639487E-001	6.000000000000000E+000
4.559928398873096E+005	1.6482635E+000	2.288330182598632E-001	6.000000000000000E+000
4.560128384724082E+005	1.6492585E+000	2.285647341690216E-001	6.000000000000000E+000
4.560328384575071E+005	1.6502982E+000	2.282260916936876E-001	6.000000000000000E+000
4.560528382426053E+005	1.6512445E+000	2.277138635497620E-001	6.000000000000000E+000
4.560728380277040E+005	1.6522694E+000	2.273557112055942E-001	6.000000000000000E+000
4.560928378128028E+005	1.6532913E+000	2.269683263746440E-001	6.000000000000000E+000
4.561128373979013E+005	1.6542746E+000	2.265891881618612E-001	6.000000000000000E+000
4.561328359829993E+005	1.6553007E+000	2.261987953834792E-001	6.000000000000000E+000
4.561528357680989E+005	1.6562663E+000	2.257794073970141E-001	6.000000000000000E+000
4.561728355531972E+005	1.6572645E+000	2.253637569713973E-001	6.000000000000000E+000
4.561928351382967E+005	1.6583180E+000	2.249270146395128E-001	6.000000000000000E+000
4.562128349233959E+005	1.6592844E+000	2.245225685623620E-001	6.000000000000000E+000
4.562328337084968E+005	1.6603023E+000	2.241274000865223E-001	6.000000000000000E+000
4.562528334935959E+005	1.6612878E+000	2.236919857746879E-001	6.000000000000000E+000
4.562728332786951E+005	1.6622511E+000	2.232699789560892E-001	6.000000000000000E+000
4.562928330637943E+005	1.6632442E+000	2.228573538740755E-001	6.000000000000000E+000
4.563128328488935E+005	1.6642456E+000	2.223496224489718E-001	6.000000000000000E+000
4.563328324339930E+005	1.6652462E+000	2.220104658730397E-001	6.000000000000000E+000
4.563528322190922E+005	1.6662594E+000	2.216873373412751E-001	6.000000000000000E+000
4.563728308041934E+005	1.6672918E+000	2.214112145086473E-001	6.000000000000000E+000
4.563928303892929E+005	1.6682446E+000	2.210913579933216E-001	6.000000000000000E+000
4.564128301743921E+005	1.6692641E+000	2.208429513216790E-001	6.000000000000000E+000
4.564328301594909E+005	1.6702604E+000	2.205986487006024E-001	6.000000000000000E+000
4.564528301445898E+005	1.6713223E+000	2.202732265366944E-001	6.000000000000000E+000
4.564728285296913E+005	1.6722994E+000	2.200431190117249E-001	6.000000000000000E+000
4.564928283147905E+005	1.6733202E+000	2.197957837964362E-001	6.000000000000000E+000
4.565128280998897E+005	1.6742750E+000	2.195718619800362E-001	6.000000000000000E+000
4.565328276849892E+005	1.6752884E+000	2.193643102590102E-001	6.000000000000000E+000
4.565528274700884E+005	1.6762846E+000	2.191043443329854E-001	6.000000000000000E+000
4.565728260551896E+005	1.6772922E+000	2.188329902988677E-001	6.000000000000000E+000
4.565928258402888E+005	1.6782793E+000	2.186733586839904E-001	6.000000000000000E+000
4.566128254253883E+005	1.6792954E+000	2.184558455161039E-001	6.000000000000000E+000
4.566328254104871E+005	1.6802887E+000	2.183159323741752E-001	6.000000000000000E+000
4.566528253955860E+005	1.6812857E+000	2.181486314235614E-001	6.000000000000000E+000
4.566728249806855E+005	1.6822888E+000	2.179991590197395E-001	6.000000000000000E+000
4.566928247657847E+005	1.6833123E+000	2.181391951729119E-001	6.000000000000000E+000
4.567128233508859E+005	1.6843594E+000	2.179748568325267E-001	6.000000000000000E+000
4.567328231359851E+005	1.6853030E+000	2.178526714603897E-001	6.000000000000000E+000
4.567528227210846E+005	1.6863276E+000	2.177423528566511E-001	6.000000000000000E+000
4.567728225061838E+005	1.6873156E+000	2.176473166465491E-001	6.000000000000000E+000
4.567928222912829E+005	1.6883171E+000	2.175757392870503E-001	6.000000000000000E+000
4.568128206763845E+005	1.6893005E+000	2.173987815656284E-001	6.000000000000000E+000
4.568328206614833E+005	1.6902925E+000	2.172978865341375E-001	6.000000000000000E+000
4.568528206465822E+005	1.6913513E+000	2.172823389214292E-001	6.000000000000000E+000
4.568728204316804E+005	1.6923180E+000	2.172331561183429E-001	6.000000000000000E+000
4.568928200167804E+005	1.6932770E+000	2.172188722876764E-001	6.000000000000000E+000
4.569128198018787E+005	1.6943402E+000	2.171818461570990E-001	6.000000000000000E+000
4.569328183869766E+005	1.6953344E+000	2.171613071491119E-001	6.000000000000000E+000
4.569528179720752E+005	1.6963314E+000	2.171556315922221E-001	6.000000000000000E+000
4.569728177571739E+005	1.6973269E+000	2.171276806855499E-001	6.000000000000000E+000
4.569928175422726E+005	1.6983080E+000	2.171551399429223E-001	6.000000000000000E+000
4.570128173273713E+005	1.6992695E+000	2.172215051072981E-001	6.000000000000000E+000
4.570328171124700E+005	1.7002987E+000	2.172891691985641E-001	6.000000000000000E+000
4.570528158975686E+005	1.7013128E+000	2.173509751670198E-001	6.000000000000000E+000
4.570728156826678E+005	1.7022943E+000	2.172683471470989E-001	6.000000000000000E+000
4.570928152677668E+005	1.7032988E+000	2.173172860039185E-001	6.000000000000000E+000
4.571128150528655E+005	1.7042826E+000	2.174264341704130E-001	6.000000000000000E+000
4.571328148379645E+005	1.7053127E+000	2.175541126748390E-001	6.000000000000000E+000
4.571528134230635E+005	1.7063111E+000	2.176456607107111E-001	6.000000000000000E+000
4.571728130081623E+005	1.7073276E+000	2.177994374436139E-001	6.000000000000000E+000
4.571928127932609E+005	1.7083045E+000	2.179320286689106E-001	6.000000000000000E+000
4.572128125783595E+005	1.7092915E+000	2.180842806646597E-001	6.000000000000000E+000
4.572328123634583E+005	1.7103057E+000	2.182219171783408E-001	6.000000000000000E+000
4.572528123485572E+005	1.7113243E+000	2.183862263532763E-001	6.000000000000000E+000
4.572728121336561E+005	1.7123321E+000	2.185664331381825E-001	6.000000000000000E+000
4.572928107187549E+005	1.7133715E+000	2.187038823796890E-001	6.000000000000000E+000
4.573128103038541E+005	1.7142982E+000	2.188945011897037E-001	6.000000000000000E+000
4.573328100889528E+005	1.7152761E+000	2.189346955570706E-001	6.000000000000000E+000
4.573528098740519E+005	1.7162516E+000	2.191481042934798E-001	6.000000000000000E+000
4.573728094591510E+005	1.7173196E+000	2.193605262320220E-001	6.000000000000000E+000
4.573928080442501E+005	1.7183052E+000	2.195973160761606E-001	6.000000000000000E+000
4.574128078293484E+005	1.7193208E+000	2.197769546013637E-001	6.000000000000000E+000
4.574328078144477E+005	1.7203032E+000	2.199776728917211E-001	6.000000000000000E+000
4.574528075995464E+005	1.7213229E+000	2.201556805266560E-001	6.000000000000000E+000
4.574728073846446E+005	1.7223030E+000	2.203299822546037E-001	6.000000000000000E+000
4.574928059697426E+005	1.7233121E+000	2.205840361053456E-001	6.000000000000000E+000
4.575128056548410E+005	1.7242799E+000	2.208509868691468E-001	6.000000000000000E+000
4.575328053399399E+005	1.7253129E+000	2.210775326652078E-001	6.000000000000000E+000
4.575528051250391E+005	1.7262967E+000	2.213688095893445E-001	6.000000000000000E+000
4.575728049101373E+005	1.7273617E+000	2.215714958226576E-001	6.000000000000000E+000
4.575928044952368E+005	1.7283274E+000	2.217138842781448E-001	6.000000000000000E+000
4.576128042803351E+005	1.7293065E+000	2.219672088510449E-001	6.000000000000000E+000
4.576328030654360E+005	1.7303284E+000	2.222292055875075E-001	6.000000000000000E+000
4.576528028505351E+005	1.7313194E+000	2.225321190742569E-001	6.000000000000000E+000
4.576728026356343E+005	1.7323154E+000	2.227741332647750E-001	6.000000000000000E+000
4.576928024207335E+005	1.7333140E+000	2.230619222663188E-001	6.000000000000000E+000
4.577128022058327E+005	1.7342962E+000	2.233141965806345E-001	6.000000000000000E+000
4.577328005909342E+005	1.7353117E+000	2.236110655664323E-001	6.000000000000000E+000
4.577528003760334E+005	1.7362506E+000	2.239545827739682E-001	6.000000000000000E+000
4.577728001611326E+005	1.7373021E+000	2.242621574311578E-001	6.000000000000000E+000
4.577927998462319E+005	1.7382973E+000	2.245948364415002E-001	6.000000000000000E+000
4.578127995313313E+005	1.7393475E+000	2.249402486749035E-001	6.000000000000000E+000
4.578327995164301E+005	1.7402706E+000	2.251664794527284E-001	6.000000000000000E+000
4.578527983015310E+005	1.7413200E+000	2.254807537604411E-001	6.000000000000000E+000
4.578727978866305E+005	1.7422991E+000	2.258429123984635E-001	6.000000000000000E+000
4.578927976717297E+005	1.7433103E+000	2.262166694571972E-001	6.000000000000000E+000
4.579127974568289E+005	1.7442788E+000	2.266377653296182E-001	6.000000000000000E+000
4.579327971419282E+005	1.7453285E+000	2.270127015405734E-001	6.000000000000000E+000
4.579527968270276E+005	1.7463521E+000	2.273565774779831E-001	6.000000000000000E+000
4.579727954121288E+005	1.7473048E+000	2.277171438946501E-001	6.000000000000000E+000
4.579927951972280E+005	1.7483203E+000	2.281177684255695E-001	6.000000000000000E+000
4.580127947823275E+005	1.7492718E+000	2.285031653833398E-001	6.000000000000000E+000
4.580327947674263E+005	1.7502896E+000	2.289387045567581E-001	6.000000000000000E+000
4.580527947525252E+005	1.7512972E+000	2.293275120347622E-001	6.000000000000000E+000
4.580727931376267E+005	1.7522712E+000	2.297727910527254E-001	6.000000000000000E+000
